rainfall,date
0.0,004_1958-11
0.0,005_1958-12
0.0,005_1958-12
0.0,005_1958-12
0.0,005_1958-12
0.0,005_1958-12
0.0,005_1958-12
0.0,005_1958-12
0.0,005_1958-12
0.0,005_1958-12
0.0,005_1958-12
0.0,005_1958-12
0.0,005_1958-12
0.0,005_1958-12
0.0,005_1958-12
0.0,005_1958-12
0.0,005_1958-12
0.0,005_1958-12
0.0,005_1958-12
0.0,005_1958-12
0.0,005_1958-12
0.0,005_1958-12
0.0,005_1958-12
0.0,005_1958-12
0.0,005_1958-12
0.0,005_1958-12
0.0,006_1959-01
0.0,006_1959-01
0.0,006_1959-01
0.0,006_1959-01
0.0,006_1959-01
0.0,006_1959-01
0.0,006_1959-01
0.0,006_1959-01
0.0,006_1959-01
0.0,006_1959-01
0.0,006_1959-01
0.0,006_1959-01
0.0,006_1959-01
0.0,006_1959-01
0.0,006_1959-01
0.0,006_1959-01
0.0,006_1959-01
0.0,006_1959-01
0.0,006_1959-01
0.0,006_1959-01
0.0,006_1959-01
0.0,006_1959-01
0.0,006_1959-01
0.0,006_1959-01
0.0,006_1959-01
0.0,007_1959-02
0.0,007_1959-02
0.0,007_1959-02
0.0,007_1959-02
0.0,007_1959-02
0.0,007_1959-02
0.0,007_1959-02
0.0,007_1959-02
0.0,007_1959-02
0.0,007_1959-02
0.0,007_1959-02
0.0,007_1959-02
0.0,007_1959-02
0.0,007_1959-02
0.0,007_1959-02
0.0,007_1959-02
0.0,007_1959-02
0.0,007_1959-02
0.0,007_1959-02
0.0,007_1959-02
0.0,007_1959-02
0.0,007_1959-02
0.0,007_1959-02
0.0,007_1959-02
0.0,007_1959-02
0.0,008_1959-03
0.0,008_1959-03
0.0,008_1959-03
0.0,008_1959-03
0.0,008_1959-03
0.0,008_1959-03
0.0,008_1959-03
0.0,008_1959-03
0.0,008_1959-03
0.0,008_1959-03
0.0,008_1959-03
0.0,008_1959-03
0.0,008_1959-03
0.0,008_1959-03
0.0,008_1959-03
0.0,008_1959-03
0.0,008_1959-03
0.0,008_1959-03
0.0,008_1959-03
0.0,008_1959-03
0.0,008_1959-03
0.0,008_1959-03
0.0,008_1959-03
0.0,008_1959-03
0.0,008_1959-03
0.0,009_1959-04
0.0,009_1959-04
0.0,009_1959-04
0.0,009_1959-04
0.0,009_1959-04
0.0,009_1959-04
0.0,009_1959-04
0.0,009_1959-04
0.0,009_1959-04
0.0,009_1959-04
0.0,009_1959-04
0.0,009_1959-04
0.0,009_1959-04
0.0,009_1959-04
0.0,009_1959-04
0.0,009_1959-04
0.0,009_1959-04
0.0,009_1959-04
0.0,009_1959-04
0.0,009_1959-04
0.0,009_1959-04
0.0,009_1959-04
0.0,009_1959-04
0.0,009_1959-04
0.0,009_1959-04
0.0,010_1959-05
0.0,010_1959-05
0.0,010_1959-05
0.0,010_1959-05
0.0,010_1959-05
0.0,010_1959-05
0.0,010_1959-05
0.0,010_1959-05
0.0,010_1959-05
0.0,010_1959-05
0.0,010_1959-05
0.0,010_1959-05
0.0,010_1959-05
0.0,010_1959-05
0.0,010_1959-05
0.0,010_1959-05
0.0,010_1959-05
0.0,010_1959-05
0.0,010_1959-05
0.0,010_1959-05
0.0,010_1959-05
0.0,010_1959-05
0.0,010_1959-05
0.0,010_1959-05
0.0,010_1959-05
0.0,011_1959-06
0.0,011_1959-06
0.0,011_1959-06
0.0,011_1959-06
0.0,011_1959-06
0.0,011_1959-06
0.0,011_1959-06
0.0,011_1959-06
0.0,011_1959-06
0.0,011_1959-06
0.0,011_1959-06
0.0,011_1959-06
0.0,011_1959-06
0.0,011_1959-06
0.0,011_1959-06
0.0,011_1959-06
0.0,011_1959-06
0.0,011_1959-06
0.0,011_1959-06
0.0,011_1959-06
0.0,011_1959-06
0.0,011_1959-06
0.0,011_1959-06
0.0,011_1959-06
0.0,011_1959-06
0.0,012_1959-07
0.0,012_1959-07
0.0,012_1959-07
0.0,012_1959-07
0.0,012_1959-07
0.0,012_1959-07
0.0,012_1959-07
0.0,012_1959-07
0.0,012_1959-07
0.0,012_1959-07
0.0,012_1959-07
0.0,012_1959-07
0.0,012_1959-07
0.0,012_1959-07
0.0,012_1959-07
0.0,012_1959-07
0.0,012_1959-07
0.0,012_1959-07
0.0,012_1959-07
0.0,012_1959-07
0.0,012_1959-07
0.0,012_1959-07
0.0,012_1959-07
0.0,012_1959-07
0.0,012_1959-07
0.0,013_1959-08
0.0,013_1959-08
0.0,013_1959-08
0.0,013_1959-08
0.0,013_1959-08
0.0,013_1959-08
0.0,013_1959-08
0.0,013_1959-08
0.0,013_1959-08
0.0,013_1959-08
0.0,013_1959-08
0.0,013_1959-08
0.0,013_1959-08
0.0,013_1959-08
0.0,013_1959-08
0.0,013_1959-08
0.0,013_1959-08
0.0,013_1959-08
0.0,013_1959-08
0.0,013_1959-08
0.0,013_1959-08
0.0,013_1959-08
0.0,013_1959-08
0.0,013_1959-08
0.0,013_1959-08
0.0,014_1959-09
0.0,014_1959-09
0.0,014_1959-09
0.0,014_1959-09
0.0,014_1959-09
0.0,014_1959-09
0.0,014_1959-09
0.0,014_1959-09
0.0,014_1959-09
0.0,014_1959-09
0.0,014_1959-09
0.0,014_1959-09
0.0,014_1959-09
0.0,014_1959-09
0.0,014_1959-09
0.0,014_1959-09
0.0,014_1959-09
0.0,014_1959-09
0.0,014_1959-09
0.0,014_1959-09
0.0,014_1959-09
0.0,014_1959-09
0.0,014_1959-09
0.0,014_1959-09
0.0,014_1959-09
0.0,015_1959-10
0.0,015_1959-10
0.0,015_1959-10
0.0,015_1959-10
0.0,015_1959-10
0.0,015_1959-10
0.0,015_1959-10
0.0,015_1959-10
0.0,015_1959-10
0.0,015_1959-10
0.0,015_1959-10
0.0,015_1959-10
0.0,015_1959-10
0.0,015_1959-10
0.0,015_1959-10
0.0,015_1959-10
0.0,015_1959-10
0.0,015_1959-10
0.0,015_1959-10
0.0,015_1959-10
0.0,015_1959-10
0.0,015_1959-10
0.0,015_1959-10
0.0,015_1959-10
0.0,015_1959-10
0.0,016_1959-11
0.0,016_1959-11
0.0,016_1959-11
0.0,016_1959-11
0.0,016_1959-11
0.0,016_1959-11
0.0,016_1959-11
0.0,016_1959-11
0.0,016_1959-11
0.0,016_1959-11
0.0,016_1959-11
0.0,016_1959-11
0.0,016_1959-11
0.0,016_1959-11
0.0,016_1959-11
0.0,016_1959-11
0.0,016_1959-11
0.0,016_1959-11
0.0,016_1959-11
0.0,016_1959-11
0.0,016_1959-11
0.0,016_1959-11
0.0,016_1959-11
0.0,016_1959-11
0.0,016_1959-11
0.0,017_1959-12
0.0,017_1959-12
0.0,017_1959-12
0.0,017_1959-12
0.0,017_1959-12
0.0,017_1959-12
0.0,017_1959-12
0.0,017_1959-12
0.0,017_1959-12
0.0,017_1959-12
0.0,017_1959-12
0.0,017_1959-12
0.0,017_1959-12
0.0,017_1959-12
0.0,017_1959-12
0.0,017_1959-12
0.0,017_1959-12
0.0,017_1959-12
0.0,017_1959-12
0.0,017_1959-12
0.0,017_1959-12
0.0,017_1959-12
0.0,017_1959-12
0.0,017_1959-12
0.0,017_1959-12
0.0,018_1960-01
0.0,018_1960-01
0.0,018_1960-01
0.0,018_1960-01
0.0,018_1960-01
0.0,018_1960-01
0.0,018_1960-01
0.0,018_1960-01
0.0,018_1960-01
0.0,018_1960-01
0.0,018_1960-01
0.0,018_1960-01
0.0,018_1960-01
0.0,018_1960-01
0.0,018_1960-01
0.0,018_1960-01
0.0,018_1960-01
0.0,018_1960-01
0.0,018_1960-01
0.0,018_1960-01
0.0,018_1960-01
0.0,018_1960-01
0.0,018_1960-01
0.0,018_1960-01
0.0,018_1960-01
0.0,019_1960-02
0.0,019_1960-02
0.0,019_1960-02
0.0,019_1960-02
0.0,019_1960-02
0.0,019_1960-02
0.0,019_1960-02
0.0,019_1960-02
0.0,019_1960-02
0.0,019_1960-02
0.0,019_1960-02
0.0,019_1960-02
0.0,019_1960-02
0.0,019_1960-02
0.0,019_1960-02
0.0,019_1960-02
0.0,019_1960-02
0.0,019_1960-02
0.0,019_1960-02
0.0,019_1960-02
0.0,019_1960-02
0.0,019_1960-02
0.0,019_1960-02
0.0,019_1960-02
0.0,019_1960-02
0.0,020_1960-03
0.0,020_1960-03
0.0,020_1960-03
0.0,020_1960-03
0.0,020_1960-03
0.0,020_1960-03
0.0,020_1960-03
0.0,020_1960-03
0.0,020_1960-03
0.0,020_1960-03
0.0,020_1960-03
0.0,020_1960-03
0.0,020_1960-03
0.0,020_1960-03
0.0,020_1960-03
0.0,020_1960-03
0.0,020_1960-03
0.0,020_1960-03
0.0,020_1960-03
0.0,020_1960-03
0.0,020_1960-03
0.0,020_1960-03
0.0,020_1960-03
0.0,020_1960-03
0.0,020_1960-03
0.0,021_1960-04
0.0,021_1960-04
0.0,021_1960-04
0.0,021_1960-04
0.0,021_1960-04
0.0,021_1960-04
0.0,021_1960-04
0.0,021_1960-04
0.0,021_1960-04
0.0,021_1960-04
0.0,021_1960-04
0.0,021_1960-04
0.0,021_1960-04
0.0,021_1960-04
0.0,021_1960-04
0.0,021_1960-04
0.0,021_1960-04
0.0,021_1960-04
0.0,021_1960-04
0.0,021_1960-04
0.0,021_1960-04
0.0,021_1960-04
0.0,021_1960-04
0.0,021_1960-04
0.0,021_1960-04
0.0,022_1960-05
0.0,022_1960-05
0.0,022_1960-05
0.0,022_1960-05
0.0,022_1960-05
0.0,022_1960-05
0.0,022_1960-05
0.0,022_1960-05
0.0,022_1960-05
0.0,022_1960-05
0.0,022_1960-05
0.0,022_1960-05
0.0,022_1960-05
0.0,022_1960-05
0.0,022_1960-05
0.0,022_1960-05
0.0,022_1960-05
0.0,022_1960-05
0.0,022_1960-05
0.0,022_1960-05
0.0,022_1960-05
0.0,022_1960-05
0.0,022_1960-05
0.0,022_1960-05
0.0,022_1960-05
0.0,023_1960-06
0.0,023_1960-06
0.0,023_1960-06
0.0,023_1960-06
0.0,023_1960-06
0.0,023_1960-06
0.0,023_1960-06
0.0,023_1960-06
0.0,023_1960-06
0.0,023_1960-06
0.0,023_1960-06
0.0,023_1960-06
0.0,023_1960-06
0.0,023_1960-06
0.0,023_1960-06
0.0,023_1960-06
0.0,023_1960-06
0.0,023_1960-06
0.0,023_1960-06
0.0,023_1960-06
0.0,023_1960-06
0.0,023_1960-06
0.0,023_1960-06
0.0,023_1960-06
0.0,023_1960-06
0.0,024_1960-07
0.0,024_1960-07
0.0,024_1960-07
0.0,024_1960-07
0.0,024_1960-07
0.0,024_1960-07
0.0,024_1960-07
0.0,024_1960-07
0.0,024_1960-07
0.0,024_1960-07
0.0,024_1960-07
0.0,024_1960-07
0.0,024_1960-07
0.0,024_1960-07
0.0,024_1960-07
0.0,024_1960-07
0.0,024_1960-07
0.0,024_1960-07
0.0,024_1960-07
0.0,024_1960-07
0.0,024_1960-07
0.0,024_1960-07
0.0,024_1960-07
0.0,024_1960-07
0.0,024_1960-07
0.0,025_1960-08
0.0,025_1960-08
0.0,025_1960-08
0.0,025_1960-08
0.0,025_1960-08
0.0,025_1960-08
0.0,025_1960-08
0.0,025_1960-08
0.0,025_1960-08
0.0,025_1960-08
0.0,025_1960-08
0.0,025_1960-08
0.0,025_1960-08
0.0,025_1960-08
0.0,025_1960-08
0.0,025_1960-08
0.0,025_1960-08
0.0,025_1960-08
0.0,025_1960-08
0.0,025_1960-08
0.0,025_1960-08
0.0,025_1960-08
0.0,025_1960-08
0.0,025_1960-08
0.0,025_1960-08
0.0,026_1960-09
0.0,026_1960-09
0.0,026_1960-09
0.0,026_1960-09
0.0,026_1960-09
0.0,026_1960-09
0.0,026_1960-09
0.0,026_1960-09
0.0,026_1960-09
0.0,026_1960-09
0.0,026_1960-09
0.0,026_1960-09
0.0,026_1960-09
0.0,026_1960-09
0.0,026_1960-09
0.0,026_1960-09
0.0,026_1960-09
0.0,026_1960-09
0.0,026_1960-09
0.0,026_1960-09
0.0,026_1960-09
0.0,026_1960-09
0.0,026_1960-09
0.0,026_1960-09
0.0,026_1960-09
0.0,027_1960-10
0.0,027_1960-10
0.0,027_1960-10
0.0,027_1960-10
0.0,027_1960-10
0.0,027_1960-10
0.0,027_1960-10
0.0,027_1960-10
0.0,027_1960-10
0.0,027_1960-10
0.0,027_1960-10
0.0,027_1960-10
0.0,027_1960-10
0.0,027_1960-10
0.0,027_1960-10
0.0,027_1960-10
0.0,027_1960-10
0.0,027_1960-10
0.0,027_1960-10
0.0,027_1960-10
0.0,027_1960-10
0.0,027_1960-10
0.0,027_1960-10
0.0,027_1960-10
0.0,027_1960-10
0.0,028_1960-11
0.0,028_1960-11
0.0,028_1960-11
0.0,028_1960-11
0.0,028_1960-11
0.0,028_1960-11
0.0,028_1960-11
0.0,028_1960-11
0.0,028_1960-11
0.0,028_1960-11
0.0,028_1960-11
0.0,028_1960-11
0.0,028_1960-11
0.0,028_1960-11
0.0,028_1960-11
0.0,028_1960-11
0.0,028_1960-11
0.0,028_1960-11
0.0,028_1960-11
0.0,028_1960-11
0.0,028_1960-11
0.0,028_1960-11
0.0,028_1960-11
0.0,028_1960-11
0.0,028_1960-11
0.0,029_1960-12
0.0,029_1960-12
0.0,029_1960-12
0.0,029_1960-12
0.0,029_1960-12
0.0,029_1960-12
0.0,029_1960-12
0.0,029_1960-12
0.0,029_1960-12
0.0,029_1960-12
0.0,029_1960-12
0.0,029_1960-12
0.0,029_1960-12
0.0,029_1960-12
0.0,029_1960-12
0.0,029_1960-12
0.0,029_1960-12
0.0,029_1960-12
0.0,029_1960-12
0.0,029_1960-12
0.0,029_1960-12
0.0,029_1960-12
0.0,029_1960-12
0.0,029_1960-12
0.0,029_1960-12
0.0,030_1961-01
0.0,030_1961-01
0.0,030_1961-01
0.0,030_1961-01
0.0,030_1961-01
0.0,030_1961-01
0.0,030_1961-01
0.0,030_1961-01
0.0,030_1961-01
0.0,030_1961-01
0.0,030_1961-01
0.0,030_1961-01
0.0,030_1961-01
0.0,030_1961-01
0.0,030_1961-01
0.0,030_1961-01
0.0,030_1961-01
0.0,030_1961-01
0.0,030_1961-01
0.0,030_1961-01
0.0,030_1961-01
0.0,030_1961-01
0.0,030_1961-01
0.0,030_1961-01
0.0,030_1961-01
0.0,031_1961-02
0.0,031_1961-02
0.0,031_1961-02
0.0,031_1961-02
0.0,031_1961-02
0.0,031_1961-02
0.0,031_1961-02
0.0,031_1961-02
0.0,031_1961-02
0.0,031_1961-02
0.0,031_1961-02
0.0,031_1961-02
0.0,031_1961-02
0.0,031_1961-02
0.0,031_1961-02
0.0,031_1961-02
0.0,031_1961-02
0.0,031_1961-02
0.0,031_1961-02
0.0,031_1961-02
0.0,031_1961-02
0.0,031_1961-02
0.0,031_1961-02
0.0,031_1961-02
0.0,031_1961-02
0.0,032_1961-03
0.0,032_1961-03
0.0,032_1961-03
0.0,032_1961-03
0.0,032_1961-03
0.0,032_1961-03
0.0,032_1961-03
0.0,032_1961-03
0.0,032_1961-03
0.0,032_1961-03
0.0,032_1961-03
0.0,032_1961-03
0.0,032_1961-03
0.0,032_1961-03
0.0,032_1961-03
0.0,032_1961-03
0.0,032_1961-03
0.0,032_1961-03
0.0,032_1961-03
0.0,032_1961-03
0.0,032_1961-03
0.0,032_1961-03
0.0,032_1961-03
0.0,032_1961-03
0.0,032_1961-03
0.0,033_1961-04
0.0,033_1961-04
0.0,033_1961-04
0.0,033_1961-04
0.0,033_1961-04
0.0,033_1961-04
0.0,033_1961-04
0.0,033_1961-04
0.0,033_1961-04
0.0,033_1961-04
0.0,033_1961-04
0.0,033_1961-04
0.0,033_1961-04
0.0,033_1961-04
0.0,033_1961-04
0.0,033_1961-04
0.0,033_1961-04
0.0,033_1961-04
0.0,033_1961-04
0.0,033_1961-04
0.0,033_1961-04
0.0,033_1961-04
0.0,033_1961-04
0.0,033_1961-04
0.0,033_1961-04
0.0,034_1961-05
0.0,034_1961-05
0.0,034_1961-05
0.0,034_1961-05
0.0,034_1961-05
0.0,034_1961-05
0.0,034_1961-05
0.0,034_1961-05
0.0,034_1961-05
0.0,034_1961-05
0.0,034_1961-05
0.0,034_1961-05
0.0,034_1961-05
0.0,034_1961-05
0.0,034_1961-05
0.0,034_1961-05
0.0,034_1961-05
0.0,034_1961-05
0.0,034_1961-05
0.0,034_1961-05
0.0,034_1961-05
0.0,034_1961-05
0.0,034_1961-05
0.0,034_1961-05
0.0,034_1961-05
0.0,035_1961-06
0.0,035_1961-06
0.0,035_1961-06
0.0,035_1961-06
0.0,035_1961-06
0.0,035_1961-06
0.0,035_1961-06
0.0,035_1961-06
0.0,035_1961-06
0.0,035_1961-06
0.0,035_1961-06
0.0,035_1961-06
0.0,035_1961-06
0.0,035_1961-06
0.0,035_1961-06
0.0,035_1961-06
0.0,035_1961-06
0.0,035_1961-06
0.0,035_1961-06
0.0,035_1961-06
0.0,035_1961-06
0.0,035_1961-06
0.0,035_1961-06
0.0,035_1961-06
0.0,035_1961-06
0.0,036_1961-07
0.0,036_1961-07
0.0,036_1961-07
0.0,036_1961-07
0.0,036_1961-07
0.0,036_1961-07
0.0,036_1961-07
0.0,036_1961-07
0.0,036_1961-07
0.0,036_1961-07
0.0,036_1961-07
0.0,036_1961-07
0.0,036_1961-07
0.0,036_1961-07
0.0,036_1961-07
0.0,036_1961-07
0.0,036_1961-07
0.0,036_1961-07
0.0,036_1961-07
0.0,036_1961-07
0.0,036_1961-07
0.0,036_1961-07
0.0,036_1961-07
0.0,036_1961-07
0.0,036_1961-07
0.0,037_1961-08
0.0,037_1961-08
0.0,037_1961-08
0.0,037_1961-08
0.0,037_1961-08
0.0,037_1961-08
0.0,037_1961-08
0.0,037_1961-08
0.0,037_1961-08
0.0,037_1961-08
0.0,037_1961-08
0.0,037_1961-08
0.0,037_1961-08
0.0,037_1961-08
0.0,037_1961-08
0.0,037_1961-08
0.0,037_1961-08
0.0,037_1961-08
0.0,037_1961-08
0.0,037_1961-08
0.0,037_1961-08
0.0,037_1961-08
0.0,037_1961-08
0.0,037_1961-08
0.0,037_1961-08
3.7999999999999994,038_1961-09
3.7999999999999994,038_1961-09
3.7999999999999994,038_1961-09
3.7999999999999994,038_1961-09
3.7999999999999994,038_1961-09
3.7999999999999994,038_1961-09
3.7999999999999994,038_1961-09
3.7999999999999994,038_1961-09
3.7999999999999994,038_1961-09
3.7999999999999994,038_1961-09
3.7999999999999994,038_1961-09
3.7999999999999994,038_1961-09
3.7999999999999994,038_1961-09
3.7999999999999994,038_1961-09
3.7999999999999994,038_1961-09
3.7999999999999994,038_1961-09
3.7999999999999994,038_1961-09
3.7999999999999994,038_1961-09
3.7999999999999994,038_1961-09
3.7999999999999994,038_1961-09
3.7999999999999994,038_1961-09
3.7999999999999994,038_1961-09
3.7999999999999994,038_1961-09
3.7999999999999994,038_1961-09
3.7999999999999994,038_1961-09
0.0,039_1961-10
0.0,039_1961-10
0.0,039_1961-10
0.0,039_1961-10
0.0,039_1961-10
0.0,039_1961-10
0.0,039_1961-10
0.0,039_1961-10
0.0,039_1961-10
0.0,039_1961-10
0.0,039_1961-10
0.0,039_1961-10
0.0,039_1961-10
0.0,039_1961-10
0.0,039_1961-10
0.0,039_1961-10
0.0,039_1961-10
0.0,039_1961-10
0.0,039_1961-10
0.0,039_1961-10
0.0,039_1961-10
0.0,039_1961-10
0.0,039_1961-10
0.0,039_1961-10
0.0,039_1961-10
21.6,040_1961-11
21.6,040_1961-11
21.6,040_1961-11
21.6,040_1961-11
21.6,040_1961-11
21.6,040_1961-11
21.6,040_1961-11
21.6,040_1961-11
21.6,040_1961-11
21.6,040_1961-11
21.6,040_1961-11
21.6,040_1961-11
21.6,040_1961-11
21.6,040_1961-11
21.6,040_1961-11
21.6,040_1961-11
21.6,040_1961-11
21.6,040_1961-11
21.6,040_1961-11
21.6,040_1961-11
21.6,040_1961-11
21.6,040_1961-11
21.6,040_1961-11
21.6,040_1961-11
21.6,040_1961-11
12.999999999999998,041_1961-12
12.999999999999998,041_1961-12
12.999999999999998,041_1961-12
12.999999999999998,041_1961-12
12.999999999999998,041_1961-12
12.999999999999998,041_1961-12
12.999999999999998,041_1961-12
12.999999999999998,041_1961-12
12.999999999999998,041_1961-12
12.999999999999998,041_1961-12
12.999999999999998,041_1961-12
12.999999999999998,041_1961-12
12.999999999999998,041_1961-12
12.999999999999998,041_1961-12
12.999999999999998,041_1961-12
12.999999999999998,041_1961-12
12.999999999999998,041_1961-12
12.999999999999998,041_1961-12
12.999999999999998,041_1961-12
12.999999999999998,041_1961-12
12.999999999999998,041_1961-12
12.999999999999998,041_1961-12
12.999999999999998,041_1961-12
12.999999999999998,041_1961-12
12.999999999999998,041_1961-12
24.6,042_1962-01
24.6,042_1962-01
24.6,042_1962-01
24.6,042_1962-01
24.6,042_1962-01
24.6,042_1962-01
24.6,042_1962-01
24.6,042_1962-01
24.6,042_1962-01
24.6,042_1962-01
24.6,042_1962-01
24.6,042_1962-01
24.6,042_1962-01
24.6,042_1962-01
24.6,042_1962-01
24.6,042_1962-01
24.6,042_1962-01
24.6,042_1962-01
24.6,042_1962-01
24.6,042_1962-01
24.6,042_1962-01
24.6,042_1962-01
24.6,042_1962-01
24.6,042_1962-01
24.6,042_1962-01
34.15,043_1962-02
34.15,043_1962-02
34.15,043_1962-02
34.15,043_1962-02
34.15,043_1962-02
34.15,043_1962-02
34.15,043_1962-02
34.15,043_1962-02
34.15,043_1962-02
34.15,043_1962-02
34.15,043_1962-02
34.15,043_1962-02
34.15,043_1962-02
34.15,043_1962-02
34.15,043_1962-02
34.15,043_1962-02
34.15,043_1962-02
34.15,043_1962-02
34.15,043_1962-02
34.15,043_1962-02
34.15,043_1962-02
34.15,043_1962-02
34.15,043_1962-02
34.15,043_1962-02
34.15,043_1962-02
13.6,044_1962-03
13.6,044_1962-03
13.6,044_1962-03
13.6,044_1962-03
13.6,044_1962-03
13.6,044_1962-03
13.6,044_1962-03
13.6,044_1962-03
13.6,044_1962-03
13.6,044_1962-03
13.6,044_1962-03
13.6,044_1962-03
13.6,044_1962-03
13.6,044_1962-03
13.6,044_1962-03
13.6,044_1962-03
13.6,044_1962-03
13.6,044_1962-03
13.6,044_1962-03
13.6,044_1962-03
13.6,044_1962-03
13.6,044_1962-03
13.6,044_1962-03
13.6,044_1962-03
13.6,044_1962-03
23.85,045_1962-04
23.85,045_1962-04
23.85,045_1962-04
23.85,045_1962-04
23.85,045_1962-04
23.85,045_1962-04
23.85,045_1962-04
23.85,045_1962-04
23.85,045_1962-04
23.85,045_1962-04
23.85,045_1962-04
23.85,045_1962-04
23.85,045_1962-04
23.85,045_1962-04
23.85,045_1962-04
23.85,045_1962-04
23.85,045_1962-04
23.85,045_1962-04
23.85,045_1962-04
23.85,045_1962-04
23.85,045_1962-04
23.85,045_1962-04
23.85,045_1962-04
23.85,045_1962-04
23.85,045_1962-04
21.9,046_1962-05
21.9,046_1962-05
21.9,046_1962-05
21.9,046_1962-05
21.9,046_1962-05
21.9,046_1962-05
21.9,046_1962-05
21.9,046_1962-05
21.9,046_1962-05
21.9,046_1962-05
21.9,046_1962-05
21.9,046_1962-05
21.9,046_1962-05
21.9,046_1962-05
21.9,046_1962-05
21.9,046_1962-05
21.9,046_1962-05
21.9,046_1962-05
21.9,046_1962-05
21.9,046_1962-05
21.9,046_1962-05
21.9,046_1962-05
21.9,046_1962-05
21.9,046_1962-05
21.9,046_1962-05
17.05,047_1962-06
17.05,047_1962-06
17.05,047_1962-06
17.05,047_1962-06
17.05,047_1962-06
17.05,047_1962-06
17.05,047_1962-06
17.05,047_1962-06
17.05,047_1962-06
17.05,047_1962-06
17.05,047_1962-06
17.05,047_1962-06
17.05,047_1962-06
17.05,047_1962-06
17.05,047_1962-06
17.05,047_1962-06
17.05,047_1962-06
17.05,047_1962-06
17.05,047_1962-06
17.05,047_1962-06
17.05,047_1962-06
17.05,047_1962-06
17.05,047_1962-06
17.05,047_1962-06
17.05,047_1962-06
0.0,048_1962-07
0.0,048_1962-07
0.0,048_1962-07
0.0,048_1962-07
0.0,048_1962-07
0.0,048_1962-07
0.0,048_1962-07
0.0,048_1962-07
0.0,048_1962-07
0.0,048_1962-07
0.0,048_1962-07
0.0,048_1962-07
0.0,048_1962-07
0.0,048_1962-07
0.0,048_1962-07
0.0,048_1962-07
0.0,048_1962-07
0.0,048_1962-07
0.0,048_1962-07
0.0,048_1962-07
0.0,048_1962-07
0.0,048_1962-07
0.0,048_1962-07
0.0,048_1962-07
0.0,048_1962-07
34.650000000000006,049_1962-08
34.650000000000006,049_1962-08
34.650000000000006,049_1962-08
34.650000000000006,049_1962-08
34.650000000000006,049_1962-08
34.650000000000006,049_1962-08
34.650000000000006,049_1962-08
34.650000000000006,049_1962-08
34.650000000000006,049_1962-08
34.650000000000006,049_1962-08
34.650000000000006,049_1962-08
34.650000000000006,049_1962-08
34.650000000000006,049_1962-08
34.650000000000006,049_1962-08
34.650000000000006,049_1962-08
34.650000000000006,049_1962-08
34.650000000000006,049_1962-08
34.650000000000006,049_1962-08
34.650000000000006,049_1962-08
